review_time,customer_id,product_id,rating,verified,review_text,summary
2015-03-12 00:00:00,1067859,43788,5,False,"This review originally appeared on The Magical Buffet website on 03/12/15.

Im not here to pass judgment. Oh wait, thats EXACTLY what Im here to do, since this is a book review. Ive got to tell you, spoiler alert, that I am duly impressed with the NIV First-Century Study Bible with notes by Kent Dobson. Now you may be wondering how does a piece of work like yours truly go about accessing the worth of a Bible? Honestly, I could have just gone by sheer mass. Seriously. If it wouldnt be some sort of vortex opening super sin, you really could kill a man with the latest hard cover edition. The publisher used thinner than normal paper. Not flimsy or shoddy, just thinner. I would hate to imagine the size and heft if it had been printed with standard paper. The injuries my wrists take just getting out my copy of Absolute Watchmen are intense. I would need an assistant to get this off the shelf if they hadnt taken appropriate measures. Now before you think I didn't put any thought or consideration into this at all, let me show you that I do know how to do my non-paying job.

NIV stands for New International Version. According to the Preface, The complete NIV Bible was first published in 1978. It was a completely new translation made by over a hundred scholars working directly from the best available Hebrew, Aramaic and Greek texts. The translators came from the United States, Great Britain, Canada, Australia and New Zealand, giving the translation an international scope. They were from many denominations and churches  including Anglican, Assemblies of God, Baptist, Brethren, Christian Reformed, Church of Christ, Evangelical Covenant, Evangelical Free, Lutheran, Mennonite, Methodist, Nazarene, Presbyterian, Wesleyan, and others. This breadth of denominational and theological perspective helped to safeguard the translation from sectarian bias.

They even created a committee to keep up on biblical scholarship and to those ends the NIV Bible has been revised twice. The latest copy available builds on those revisions and reflects the latest effort to best translate international scholarship to English. That kind of work impresses me. But then, just in case their efforts to be as neutral and throrough in their interpretation as possible slips up, thats where Kent Dobson comes in.

Dobson lived and studied in Israel where he earned a Masters Degree in History and Geography of the First Temple Period from Jerusalem University College. He also studied Comparative Religion at the Rothburg International School of Hebrew University. And Dobson provides all kinds of notes throughout the Old and New Testament and each Book has an introduction that provides outside context to the religious text you're about to read. I know this is going to sound stupid, but Im still going to say it, someone could really use this to study the Bible!

An important reason to not only have outside context notes as well as the best attempt at neutral translation can be found with everyones much loved Leviticus 18:22 which gets bandied about as the Biblical argument against homosexuality. The NIV First-Century Study Bible says:

Do not have sexual relations with a man as one does with a woman; that is detestable.

However when we go to the note it is revealed that, Most of the Old Testament information about homosexuality is in the context of either rape or ritual prostitution. The Bible associates homosexuality with Canaanite depravity and cultic pagan worship. A clear break from Canaanite practices is a major theme in Leviticus, from dietary restrictions to sexual relations.

Thats a bit different, eh? And its there, thanks to the addition of Kent Dobsons notes.

Its not every day a gal is asked to assess the worth of a Bible, and I have to say, I never really thought I would find that much here to set it apart. Yet as they say, The Lord (in this case) works in mysterious ways and Im sitting here with a Bible Im pretty enthusiastic about reading. Who knew?

If you find yourself in the market for a Bible for spiritual or academic reasons, I heartily recommend the NIV First-Century Study Bible.",A Bible Above the Rest
2013-10-19 00:00:00,688527,43754,5,True,"This Bible has lots of notes for consideration as well as the suggesting other verses to check out about the subject.  I ordered the Large Print Edition, which is heavy to hold, but necessary for me to read.  I like having a concordance and maps for reference.  This is exactly what I was looking for to use in my personal Bible Study.",NIV Life Application Bible is very helpful
2014-02-01 00:00:00,1033855,43810,5,True,"Sometimes, reading certain translations can get a bit rote, so having the Message paraphrase side by side is such a blessing.  It helps clarify the underlying message of a passage.  I love using it to just unwind also.  The Message reads like a novel.  Ahhhh...",This is an ideal Bible for anyone
2014-01-07 00:00:00,1068625,43849,4,True,This bible is great. I Love the large print. Thanks to my wife and kids who bought it for me.,God is god
2014-04-23 00:00:00,1010088,43348,5,False,"A lady's honor takes place in in England, 1811, along the coast Bastion Point was the only real home Elizabeth had ever really known, but six years with her parents in London changed the young woman into somewhat of an Ice maiden. It became impossible for Elizabeth to believe anyone could love her for more then money and connections, such as the man her parents chose for her. I don't wanna give too much away, but I will tell you this, upon reaching Bastion Point two things happened to our heroine; She was offered Bastion Point, should she find the treasure that all the possessions and money in the world could not buy, the second was meeting a very special man from a ball she attended prior to her escape, but alas he was in a lower class than herself.

In that time period marrying a man of lower class is purely unthinkable. Still the want we have for a easy and secure future is always with us, who would want to put their lively-hood in something that looked so risky you could see no way to get through it? That's where we tend to forget God is in control, and that he would never allow us to fall into despair. Just as is said in Jeremiah 29:11 ""For I know the plans I have for you,"" says the LORD. ""They are plans for good and not for disaster, to give you a future and a hope.""

Elizabeth had a lot to struggle with, something I know I've had to struggle with many times over the years and still have a little bit of a hard time understanding unconditional love. God offers this up so freely, but after her six years in London, with her parents say she was too skinny, too tall, her hair too straight, that none would marry her unless her dowry was large enough. How would you feel with someone constantly belittling you? Making you feel unworthy of any love offered to you? And that all love comes with strings, even God's? It's a painful and horrible state of mind that is just not true. God gave his only son to wash us free of the sins that made us dirty.

""Such love has no fear because perfect love expels all fear. If we are afraid, it is for fear of judgment, and this shows that his love has not been perfected in us."" ~1 John 4:18

I think this verse is a good example for Elizabeth, she was so afraid of everyone judging her for her mistakes and looks that she could not know what true love is. And this book is a perfect example I think we all need to take to heart on showing true love, not just to family, but to others who have trouble accepting love. I am excited for any more books related to this series, and hope to read the next one as soon as humanly possible!",A Lady's Honor
2014-12-06 00:00:00,1069545,44014,5,True,"Dr. Leonard Sweet is one if my preaching and writing hero's
What a powerful and thoughtful book on the ""work"" of preaching and of what it ""cost "" us to be faithful to our calling..
This book is a must for a preacher just starting out and for one seasoned as well",Leonard Sweet is one if my preaching and writing hero's What ...
2014-04-29 00:00:00,994802,44264,5,False,"I find myself turning to living books more and more as I homeschool my children, and Im always looking for one that I can read aloud during our time together so all of us can enjoy it. Alone Yet Not Alone by Tracy Leininger Craven certainly fit the bill! It gave us the opportunity to see the French and Indian War, and the Penns Creek Massacre in particular, from a first-person perspective as the author shared the story that had been passed down orally in her family.

The book shares the story of sisters Barbara and Regina Leininger, who are kidnapped by Indians and are eventually separated. Its the story of their survival, their struggles to maintain hope and their faith while living as slaves in a culture completely foreign to them, and their plans to try to escape. It is a suspenseful tale!

I read this book aloud to my children, who are 9 and 10 years old. I started out reading one chapter a day, but they couldn't get enough and kept begging for just one more chapter! I obliged them as often as I could because I wanted to find out what happened next too! After listening to the book, they're looking forward to the movie.

I received a free copy of this book from Propeller Consulting, LLC in exchange for an honest review. All opinions are my own. I was not required to write a positive review.",Inspiring and faith-based
2013-09-12 00:00:00,1052888,44285,5,True,"We present this Bible to children in our Sunday School who are going into the first grade. Parents give us very positive feed back about how the children ""grow into"" the Bible. We are happy with our choice.",Longtime Favorite
2008-10-13 00:00:00,310736,44310,2,False,"This book fell well below my expectations. The top of each page gives a short story or explanation, told in rhyming verse. The bottom of each page reiterates the something specific that starts with the featured letter. For example: ""Apples and Acorns and all sorts of things -- Let's find the blessings that God's autumn brings. A is for Apple.""

The bold illustrations show diverse characters through great contrast and rich colors.

WHAT I LIKE: The text clearly represents the omnipresence of God. Almost every page talks about what He has provided for us and how He talks with us in every place and situation. It encourages a relationship with Him; I like that. I also appreciate anything that furthers literacy and reading readiness.

WHAT I DISLIKE: The split text makes it cumbersome to read. I recommend reading just the story at the top or just the letters at the bottom. Otherwise, it feels like a continual self-interruption.

The illustrations are odd; all the characters sport heavy eyebrows and cone-like noses. Everytime we turned the page, my children would ask ""Mommy, why are those people so cross?"" They even found some characters ""scary"" who weren't meant to be.

Finally, I'm not thrilled with the choice of words featured for each letter. I would have prefered that all references to Halloween be omitted. In this alphabet, D, J and T stand for Dress-up, Jack-o-lanterns and Trick-or-treat. Others will be unfamiliar to many children, especially those who don't live in rural areas. For example, the page on C talks about corn mazes and Q talks about the Quilting Bee. My kids (raised just outside NYC) didn't recognize these; they also didn't understand Harvest, Indian Corn, Orchards or Ravens. If you live in the country, perhaps these are familiar to your children. But if you live in an urban area, you may have a lot to explain.

Overall Rating: Ho-hum.

Tanya -- Christian Children's Book Review",Scary illustrations and poor choice of content.
2016-06-23 00:00:00,865664,44174,5,True,"I read this book years ago when it first came out.  I just bought the kindle edition and read it again.  The love, given and received throughout this book for the hurting and rejected among humanity is overwhelming.  A true story of God's love and provision in the midst of dire circumstances.",Love in action
2011-11-29 00:00:00,394823,44487,5,True,Sketchy Behavior had me going from begining to end. Katie was a great character in this book. from reading how she sketched and getting into her head while she was sketching was great. I loved her dad I thought he was funny walking around with the gun all the time. While this was a very serious matter that went on with the storie line you didn't feel it as much as I thought you would. I hope that Erynn Mangum is writting more to this storie. love her books and the way she writes them.,Great Read
2014-09-11 00:00:00,366677,44589,5,False,"BODY & SOUL is very good. It teaches lesson about keeping your body fit and healthy. It also has a lot of recipes I want to try in it. Some sound a little odd, but maybe theyll taste better than they sound.

What I like most about it is that this is a true story. Bethany Hamilton actually did get bit by a shark and survive it. I really enjoyed reading this book.  .",Body & Soul
2013-02-04 00:00:00,5725,44174,5,True,"This is one book that I would recommend to everybody -  not only fascinating, but factual in recording the events of WWII and it's horrific oppression on free people.  I've given this book to numerous people - all have given it 5 stars.",The Hiding Place
2016-08-20 00:00:00,528732,44841,4,False,"I know no one is thinking about fall and pumpkins yet but  me with school starting next week it is closer then we think!

This book is a nice board book with lots of cute rhymes.  It covers all the fall things from crunchy leaves to pumpkins, hay rides, and so much more!

Get your library ready with this great fall book for your younger kids!",Here comes fall
2016-03-13 00:00:00,694698,44910,5,False,"Contemporary Christian music singer-songwriter Natalie Grant tackles girl power and sister love in A Dolphin Wish, the second book in the Glimmer Girls series published by Zonderkidz.

Twin sisters Mia and Maddie and younger sibling Lulu are dedicated young detectives who accidentally discovered that someone was letting the animals at Captain Swashbuckler's Adventure Park out, a terrible news for the park management and biologists who are helping these animals become strong before they are released back to the wild.

The story unfolded in San Diego where the girls' mother, Gloria Glimmer, is having a concert. Gloria, who is the book version of Grant, is a famous singer who travels a lot for her career. In San Diego, the Glimmer family along with their nanny, the smart and upbeat Miss Julia explored the adventure park, spent quality family time, and learned more amazing facts about marine life.

Who is responsible for all the troubles happening in the park?

How did the sister work together?

Did they break any rules?

These are the questions answered using faith-based lessons and dialogues mostly exchanged between the girls and their parents, Gloria and Jack.

Grant was careful in emphasizing lessons on honesty, humility, and sibling love in a book that could have easily promote the idea of ""it's okay to break rules because you're curious and it's all in the spirit of fun and adventure"".

I like that this book highlighted the roles of the parents in guiding their children to make right decisions and making themselves always available whenever the children want to talk about certain  issues or discuss sensitive matters.

Clearly, the characters of this series is based on Grant's personal life. She has twin girls and a younger daughter in real life, who are being portrayed as Mia, Maddie, and Lulu in the books.

While some people believe that parental involvement takes out the fun in any activity, Grant proves it is not the case in this book. Gloria and Jack are cool and adventurous just like their children. They are always open to listen to their children's concerns, play with them like their close friends, and possess a refreshing zest for life. But they know where to set the limit and know when to tell their children that it's time to listen to Mom and Dad.

Apart from learning good moral values, A Dolphin Wish is also rich with marine knowledge as the girls went around an adventure park with dolphins, seals, fish, and penguins as residents and visitors. Take note of Miss Julia and her interesting trivia!

For girls between the ages of nine and 12, this is a good book to begin your adventure in becoming a detective or an investigator or... a journalist!

I'll save this one for my Antoinette to read.

***

Disclosure of Material Connection: I received a copy of this book from the Booklook Bloggers program for review consideration. I was not required to write positive reviews. Some of the links in the post above are affiliate links. This means if you click on the link and purchase the item, I will receive an affiliate commission. Regardless, I only recommend products or services I use personally and believe will add value to my readers. I am disclosing this in accordance with the Federal Trade Commissions 16 CFR, Part 255: Guides Concerning the Use of Endorsements and Testimonials in Advertising"".",Girl power and sister love in this novel for girls
2017-06-26 00:00:00,12557,44821,5,False,"I have to start by saying I have several of these Love Letter books already and love them, so was excited to find this one written specifically with girl's in mind.  It is, as expected, utterly adorable!  With dominant purples and pinks throughout, hearts and butterflies - this would be the perfect gift for any young girl.  In particular I love the illustrations by Rachel Clowes - so simple and sweet and fit just perfectly for this book.

In a similar style to the others, yet these stories are spreads each focussing on a different female in the Bible and telling her story.  Each spread also contains a Love Letter specifically for the reader from God. You can even write their name in to personalize it even further.

These are the females covered: Eve, Miriam, Rahab, Deborah, Hannah, Naaman's servant girl, Esther, Mary the mother of Jesus, The Samaritan woman at the well, Woman caught in sin, Martha, The Widows mite, Mary anoints Jesus feet and Mary Magdalene at the resurrection.

The stories are paraphrased and very simple and sweet and emotive.  For example the first line of Eve is ""God clapped his hands in delight as Eve opened her eyes for the very first time. She was wonderful!""  God is referred to so warmly and personally throughout - I love it.  It shows the reader how that Bible girl handled different situations in her life relying on God.  Setting great Biblical examples for young girls too, I think this book is fantastic.

So I highly recommend this book! Along with all the books in the series of Love Letters.  Beautifully written and presented.  Would be a great gift also.

Please note that I was sent a copy of this book in exchange for my review, however opinions expressed are entirely my own.",Beautiful book! Highly recommend!
2016-02-06 00:00:00,450032,44644,5,True,Riveting and pleasantly surprised at how well written the book is!,Riveting
2016-05-30 00:00:00,1071173,45008,5,True,perfect for travel on an airplane,Five Stars
2012-06-09 00:00:00,144982,45083,5,True,"I have this for my Kindle, and it's perfect- I can just open up the Kindle book anywhere and start off with the day's Bible passage.  I've tried to read the entire Bible through before, but I got stuck in Joshua, and I've read many passages multiple times.  This gives you a little bit of different way to try to make it all the way through, which I found refreshing.  Brief, helpful thoughts are included after key sections.

Recommended for anyone already familiar with the Bible now trying to read the Bible through.",Different perspective on reading the Bible
2013-06-24 00:00:00,1075612,45109,5,True,Old England comes to life with M. C. Beaton's story line and descriptions of the fashions of the times.  The storylines are always interesting.,Every story line is different
2014-09-11 00:00:00,1056849,45134,5,True,This book in the world!,Five Stars
2009-05-18 00:00:00,756620,45134,5,False,"ames Herriot is a vet in Yorkshire, England, during the 1940's. He is assigned to the practice of Siegfried Farnon, who (together with his mischievous brother Tristan) already have a successful business. James undergoes a variety of adventures during his work, which are just as often caused by the characters of the county (including the Farnon brothers) as the animals in his care.

[...]",excellent! entertaining!
2014-09-04 00:00:00,541733,45205,5,False,"Cops and New Orleans, some of my favorite things. Good story telling. Great location. Good characters.  Skippy is my hero.",Good story.
2014-01-27 00:00:00,1076432,45117,5,True,"Rosamunde Pilcher writes page turners that make you believe her characters and their struggles are real. I loved this story about a mother and her grown children. You get completely involved and cannot put it down. Her writing is wonderful. The Shell
Seekers was my second Pilcher read, I am planning on reading everything she's written. It made me sad to see it end.
Great book!",Buy it!
2016-09-29 00:00:00,250354,45288,5,False,"This is hands down the best audiobook I've ever come across.  Each character has a different actor portraying him/her making it easy to 'fall into' the conversations between characters as well as easy to know when the narrator is speaking.  It even has a musical background; it's very much like listening to a tv movie when you're doing chores and not looking at the screen.  Fairly standard sci-fi story, well written.  All in all, very enjoyable.",This is hands down the best audiobook I've ever come across
2016-06-14 00:00:00,670395,45288,5,True,"Battlefield Earth truly deserves the term ""Masterwork"".  It has so much dimensionality, it embraces the largest possible scope of a novel, sixteen universes, including our little planet, and specifically the surrounds of metropolitan Denver, in the year 3000.
It's an intensely satisfying narrative, with plot twists and jeopardy that is skillfully worked out to mimic the vagaries of real life.
I have read it numerous times, more than I can count, and it is always worth the time I have dedicated to it.
Don't pass up one of the greats of Sci Fi, and of American literature.","Memorable and thrilling, Battlefield Earth delivers, and holds up to multiple readings."
2013-02-11 00:00:00,325488,45452,5,True,"I put off getting this deck for a long time, I'd look at the pictures and wonder if it was for me. But I finally decided to order it and I could not be happier. I love the artwork(including the card backs!), and the book that comes with it has great explanations for the cards. The book is also very easy to navigate for quickly looking up the cards.
This deck is like a fresh perspective in my opinion, of the Tarot. I have studied Tarot intently for quite some time and I have to say that even the pictures on the cards gave me a new perspective on the card meanings. Especially for the court cards, which can be tricky to understand...with this deck they are easy for me to understand, because they tend to talk about certain traits right up rather than a picture of a person. Also I appreciate how my understanding of the aces has been expanded by using Osho Zen Tarot. Since receiving this deck I have hardly used my other decks, I just really love this one!",This is my favorite Tarot
2015-05-06 00:00:00,303702,45594,5,True,Great book!  Enjoy dog stories!,Great book! Enjoy dog stories
2016-07-23 00:00:00,308547,45642,1,True,"purchased as cd--narration good, story did not appeal to me, could not finish--liked atkinson's other books",not for me
2014-04-08 00:00:00,51097,45649,3,True,"There were a few bits of excitement, and the central puzzle was historically interesting. But the delivery was quite dull, the characters lacked personality, and unless there were guns going off the book was plain boring.",Not quite the thriller it claims to be
2015-05-30 00:00:00,1079035,45751,5,True,"Delightful characters, satisfying mystery, if you are a fan you won't be disappointed.",Another Good One
2015-07-04 00:00:00,149888,45738,5,True,Our book group had a rousing discussion on it. The men in the group liked it as much as the women!,Great Read
2015-04-14 00:00:00,948306,45738,4,True,I WILL be reading more Anita Diamant!,Four Stars
2017-08-28 00:00:00,251968,45764,5,False,"According to the author, at a peace conference in 1854, a Cheyenne Indian chief asked U.S. Army authorities for the gift of 1000 women.  The idea was these women would become the brides of young Indian warriors and produce offspring which would lead to assimilation into the white man's world.  This request was not well received and declined.  In this fictional book however, President Ulysses S. Grant agrees to the proposal and women from different backgrounds are sent out west to become wives.  The book is a collection of journal entries and letters to family by the young woman, May Dodd who agreed to become a wife in order to leave the insane asylum where she was put in by her parents.

I really found this book fascinating and loved how the author took one kernel of truth and then created a whole fictional book about what might have happened if the government had agreed to the proposal.  Right off the bat I loved the character of  May Dodd and enjoyed her thoughtful narrations.  I also grew to love the other female characters and how they adjusted to their new lives.  While other reviewers have stated that they could tell this was written by a man, I personally never once thought while reading that it didn't sound like a woman's voice.  All in all, I ended up being surprised at how much I enjoyed this book and am interested in reading the sequel.

I received a free copy from St. Martin's Press and Life of a Book Addict.  I was under no obligation to post a review and all views expressed are my honest opinions.",A fictional look at what could have happened
2013-12-27 00:00:00,372222,46100,5,True,"I have read 14 or 15 of Wilbur Smiths books and find my reading pattern of his books as consistent.  The first 80 to 85 percent can be read at leisure, however from then on I find myself being late for dinner, appointments and whatever plans I have because I must find out what happens on the next page.  Monsoon is a worthy sequel to  Birds of Prey with the young Hal becoming a wealthy powerful character that still has a burning desire for adventure and willing to risk all for the unknown.  Each book has an erotic encounter by the main characters that gives an added zip to the overall character development.
As a fan of history I appreciate the detailed description of the many components of the story such as the nature and customs of the people involved and the workings of the ships and boats of the time period.
The complex and intriguing  relationships of the brothers and how Sir Hal handles them is a study of human nature that plays out with unexpected results that piques ones interest for more.
Whenever I find my interest in reading getting stale, one click on Amazon for a Wilbur Smith kindle book brings me right back up to speed.",Another 5 stars for Wilbur Smith
2015-11-02 00:00:00,123072,46276,4,True,"It's a story of aging and coming to grips that what worked when you were 20 years old will no longer work anymore. The world keeps moving. These friends have to get out of their twenties like they've been in a 10 year rut.
This book isn't as funny as other book, the characters are still interesting, but quirky isn't there.
I enjoyed the book and it was well written, good but not his best.",These friends have to get out of their twenties like they've been in a 10 year rut
2014-07-06 00:00:00,245398,46226,1,True,author's style is very ponderous and I didn't care about the characters.,One Star
2009-05-25 00:00:00,215532,46634,2,False,"Like many other reviews I read here, I feel compelled to write this review because I have to unload on somebody.  I picked up this book at the library thinking that it was a creative non-fiction, memoir-type book.  I was surprised when I had to go to the fiction section.  I normally don't like contemporary literature and I almost stopped there...oh, how I wish I had.
I thought that this would be a good laugh at the antics the super-rich go to to raise uber-children.  Instead, it was seriously sad and disturbing.  If these people weren't wealthy and giving their kids the best of everything, except themselves, as cliche as that sounds, the state would be taking the kids away for neglectful abuse.  Small children, especially those at Grayer's age, are learning about relationships and whom they can trust.  To constantly rip a trusted caregiver away is cruel and damaging.  (Not a good laugh to me.)
I give the book two stars because I thought that they captured a four-year old boy so well.  I have a boy this age and they can be at times enraging, and frustrating, but if they are engaged, they are sweet and smart and endearing.  The last couple of chapters left me in tears.  I wanted so badly to rip that poor kid out of the book and rescue him.  I didn't expect a happy ending, there are too many foreshadows for that, but I was left feeling like someone had slapped me.  If I thought that this was the goal of the writers, I would say that they did a good job, but I think that the goal was to slap former employers around under the protective umbrella of  the legalese that no real person or events were portrayed.
I am equally disturbed that so many people found this book to be funny.  I don't remember laughing once.  I love satire, and I don't see it in this book.
There are so many other reviewers that have analyzed the writing that I will try to not repeat, other than to say that the majority of the characters are totally one-dimensional.  I never understood how Nanny seemed so astonished by the people she has worked for when she is obviously from an upper-class upbringing.  There are many character inconsistencies that other reviewers have addressed.  One scene that I found totally unbelievable that no one else seems to have mentioned was when she had drinks with the frat boys and her H.H. and she was *surprised* when they made jokes about her having sex with the boss because it is a common theme of porn flicks.  (so I'm told).  Then she goes into a feminist rage at them and they are *remorseful*?  What college guys are these?  I learned in high school that guys are guys and the best way to deal with them is to play along and throw it back at them.  Whiny rant doesn't equal bedding H.H.  This part (and many others) felt like 14-year-olds wrote it.
I do wonder why so many people think that if Nanny had confronted the X's everything would have been better.  That ending would have been more saccharine than the actual.",Disturbing more than anything
2014-05-30 00:00:00,247450,47339,5,True,Great early Coonts. Great character development. Story well developed. Should be made into to a SciFi movie or tv series.,Fly into the future
2016-09-08 00:00:00,692398,46804,4,True,Going to read the next in the series.,Four Stars
2014-09-12 00:00:00,725315,46978,5,True,Great Book.  David Morrell never disappoints.  I recommend it.,Great Book. David Morrell never disappoints
2009-05-12 00:00:00,361538,47053,5,False,"I loved this book. I found it was funny, charming, and who doesnt love a happy ending!!",Loved it!
2008-06-14 00:00:00,723004,46926,4,False,Great story! Im so glad that this sequel to the Masquerade was written as I loved the characters and really want to get to know them even more...please keep the series coming!,The Coil
2014-12-07 00:00:00,393635,47142,5,True,"This book is a joy. Yes, it's well-wriiten, and poetic. Yes, it deals with many deep thoughts and interesting ideas. The characters have symbolic meaning but are so exquisitely and carefully drawn, that you recognize yourself in almost all of them. I read this book with great enjoyment, until the end. When I reached the last page and found no more pages, I was, simply, very disappointed. I just wanted more. The author is a superb writer and will, I think, be eventually acknowledged as a great one. I will read this book again and again, and welcome any more that the author writes. This book is superb.","beautiful, wonderful, deep, inspiring."
2012-02-18 00:00:00,99721,47017,4,False,I liked this book but I couldn't finish reading it.  I got as far as Rachel and Kenji falling in love and then I didn't want to know the bad stuff that I was sure would happen.  I guess I really prefer to live in the land of sunshine and rainbows where everything turns out fine and good people get to have good endings to their lives.  I guess I need to grow up! ;),Great book
2011-08-06 00:00:00,321665,47017,5,False,"I wish every book I pick up can draw me in and keep me so engrossed as this book.  I love books that keep me up until 3am during work week while saying ""one more page..."", and this was one of those books for me.

This book is about a little girl, Rachel, who was ripped from her family and exiled to Molokai after she was diagnosed with leprosy. As heartbreaking as her situation is, she encounters people who are kind, loving and nurturing throughout her life which enables her to live a full life with courage and determination.

This book is beautifully written and the author does a fine job ""painting"" a very colorful and vivid picture of the people, places and emotions for the reader to enjoy.  The book wraps up neatly and completely, no loose endings in this book.

This book is fiction but some of the characters in this book (Mother Marianne and Father Damien) did exist and the events are historically accurate from what I can gather from a quick research I did online. I enjoyed this book so much, I felt compelled to do some googling and additional reading about his subject. I can't wait to read more books from Alan Brennart. Well done!",Best book I've read this year
2013-01-05 00:00:00,1084882,47123,5,True,"Fascinating the life this woman lived...and the not-so-bright choices she made in her personal life...BUT...she was always honest abt her self and this book reflects all that. Near the end of her film career [now working in TV] MANY TIMES she said she never was any good as an actress...the author slide over that too quickly [I was acting coach on ""Knots Landing""].",couldn't put it down
2013-10-22 00:00:00,752779,47365,5,True,A great book that was a perfect conclusion to something borrowed. I would definitely recommend this read to anyone who enjoyed something borrowed. Nice easy read that read like you were right there with Darcy.,A perfect conclusion!
2014-04-25 00:00:00,466240,47339,4,True,I like the excitement with just the right amount of comedy mixed in.  I have enjoyed the whole Saucer series of books.,Good book.
2014-07-20 00:00:00,587060,47317,3,False,Fairly good book and plot but feeble ending.,Unlikely ending
2014-07-28 00:00:00,41915,47488,5,True,Good read an interesting look back at the Edwardian period.,Five Stars
2012-04-20 00:00:00,976330,47616,5,True,This is a wonderful book.  It gives and eye opening experience to the working dogs life and the life of a sheep herder.  Highly recomended reading,Dogs Life
2009-10-22 00:00:00,96409,47504,4,False,"The mystery puzzle seemed a bit cliche as a plot device, but it really doesn't matter as there are frequent moments of brilliant writing in this sometimes sad, often funny novel. Willett is a perceptive writer, and probably a dedicated teacher. She laces the depths of human feeling and emotion through her characters in the most unexpected ways, especially in the strong lead character Amy Gallup. A wholly original work, but for me the puzzle (and people's subsequent actions/reactions to events unfolding around it) was difficult to buy. Recommended nonetheless for Willett's incredibly satisfying creation of Amy Gallup.","A wholly original, entertaining work"
2015-06-08 00:00:00,884655,47489,4,True,"You spend a lot of time wondering where it's going but I think it's worth the time.  Hear there is a movie coming out end of 2015 (Johnny Depp?).  I feel as though I've lived in India with a better insider understanding of the culture and its people after reading this book.  There are some slow parts but you fall in love with the characters, cry a little, laugh a little along the way.  Took a month or two to read, quite long so if you are impatient, this is not for you.",I feel as though I've lived in India with a better insider understanding of the culture and its people after ...
2015-03-25 00:00:00,234556,47479,4,False,"What could go wrong when Meg Langslow & a group of family members, friends & strangers participate in an eXtreme croquet tournament -- well, a murder of course. When Meg finds a recently dead body during a game, her & Michael's house becomes the center for a number of stranded participants & chaos reigns. Renovations on the home are halted, sheep keep marauding on to the property and Spike is needed to guard boxes of documents that might help solve the mysterious death. I love this series of books for their zany atmosphere & well constructed stories. This book has a lot of funny moments but, in my opinion, was not quite as hilarious as some of the previous entries in the series.",Another funny Meg Langslow murder mystery!
2016-07-03 00:00:00,634376,47577,5,True,Great story.  Couldn't put it down. Great descriptions.  Felt like I was there.,Page turner
2015-06-16 00:00:00,21976,47717,5,True,I really enjoy the Jonathan Stride books by Brian Freeman. Lots of twists and turns and fun to read.,Great story from a great writer.
2013-02-23 00:00:00,464246,47717,4,True,"First book the series and i really liked the way this book was written, looking forward to read all the books in this series..",First book in Jonathan Stride series - loved it!
2015-03-08 00:00:00,1087498,47844,4,True,Great book! Couldn't put the book down. Well written like all other Emily Griffin books. Looking forward to the next one.,Baby Proof
2015-08-25 00:00:00,460893,47967,4,True,If this wasn't a book club read I probably would not have finished it but I am really glad I did. It took 200 pages before it started to get good but it redeemed itself then.  The characters are believable and well defined. Since it did grab me before the end I will pick up the rest in the series.,Too long to get going but once it did it was great
2013-06-10 00:00:00,980299,47876,1,True,"I picked up this book because of the hitman tapes and the fact that I was raised in Jersey City. I knew some of the places mentioned in the book.  It was interesting for the first 50 pages. Then I realized that the author was giving Kuklinski credit for every crime except the Lindbergh kidnapping. I just don't believe it. I'm sure he killed some people but where is the evidence for the 100+ murders he supposedly committed. The tales about the man eating rats seem also far fetched. I mean devouring a man in 24 hours so not a speck of flesh or clothing was left.  Come on.  Where are the  tapes of this he supposedly filmed multiple times.

And , as other reviewers have said, the book would have been 200 pages shorter if the author stopped repeating himself. By page 10 we know that Kuklinski was huge, 300 lbs, had a bad temper, loved but abused his family, had no conscience, everyone was afraid of him, etc. This was repeated every 5 pages of so.  There was no need to still be saying this on page 400.  Major editing required.  It could have been a chilling book but it became numbing.",not believeable and needs major editing
2012-12-23 00:00:00,1089000,48058,1,True,"I bought this book to read about Mr. Granger's involvment in two major works, one of which he doesn't even address. Instead, one reads about how often this man who ended up in a long term relationship with another man always found women equally and compellingly alluring. Really. Hopefully Mr. Granger represents the last generation of men who will have to convince either themselves or others that they are NOT gay...but ""bisexual""...and (in his case, in Patricia Bosworth's endearing phrase) ""passionately bisexual."" But his ambivalent sex life aside, the fact that he takes two separate  opportunities to demonstrate his patriotic integrity by maligning the great conductor Wilhelm Furtwangler as a Nazi-sympathizer is contemptible. He might have shared this misconception with others in the early 50's; but one wishes he had checked the facts before publishing his ill-informed opinions in a memoir 50 years later. [I wonder how many Herbert von Karajan recordings he owns?] A pointless book by a profoundly shallow man.",""" INCLUDE ME OUT!""  GLADLY!"
